data,algorithm,split,source_row,y_pred
feature selected,PyTorch_TabularMLP,Train,563,19.31255340576172
feature selected,PyTorch_TabularMLP,Train,653,176.8018035888672
feature selected,PyTorch_TabularMLP,Train,585,206.82608032226562
feature selected,PyTorch_TabularMLP,Train,471,2.6035423278808594
feature selected,PyTorch_TabularMLP,Train,180,20.10464096069336
feature selected,PyTorch_TabularMLP,Train,611,188.90872192382812
feature selected,PyTorch_TabularMLP,Train,103,15.047962188720703
feature selected,PyTorch_TabularMLP,Train,472,2.7969093322753906
feature selected,PyTorch_TabularMLP,Train,467,1.8590888977050781
feature selected,PyTorch_TabularMLP,Train,54,80.47952270507812
feature selected,PyTorch_TabularMLP,Train,506,0.575439453
feature selected,PyTorch_TabularMLP,Train,175,14.554424285888672
feature selected,PyTorch_TabularMLP,Train,469,2.0296554565429688
feature selected,PyTorch_TabularMLP,Train,594,6.725261688232422
feature selected,PyTorch_TabularMLP,Train,606,184.17800903320312
feature selected,PyTorch_TabularMLP,Train,136,4.172969818115234
feature selected,PyTorch_TabularMLP,Train,500,1.5845909118652344
feature selected,PyTorch_TabularMLP,Train,528,0.38538360595703125
feature selected,PyTorch_TabularMLP,Train,356,11.448783874511719
feature selected,PyTorch_TabularMLP,Train,101,9.044483184814453
feature selected,PyTorch_TabularMLP,Train,176,20.10464096069336
feature selected,PyTorch_TabularMLP,Train,407,1.9648628234863281
feature selected,PyTorch_TabularMLP,Train,508,0.6713485717773438
feature selected,PyTorch_TabularMLP,Train,277,25.226106643676758
feature selected,PyTorch_TabularMLP,Train,439,2.2041282653808594
feature selected,PyTorch_TabularMLP,Train,316,9.306434631347656
feature selected,PyTorch_TabularMLP,Train,486,1.1619949340820312
feature selected,PyTorch_TabularMLP,Train,110,14.16427993774414
feature selected,PyTorch_TabularMLP,Train,44,44.50835418701172
feature selected,PyTorch_TabularMLP,Train,452,2.9626426696777344
feature selected,PyTorch_TabularMLP,Train,241,18.840492248535156
feature selected,PyTorch_TabularMLP,Train,195,130.8948974609375
feature selected,PyTorch_TabularMLP,Train,182,37.00245666503906
feature selected,PyTorch_TabularMLP,Train,351,10.378143310546875
feature selected,PyTorch_TabularMLP,Train,385,262.4178771972656
feature selected,PyTorch_TabularMLP,Train,296,192.15615844726562
feature selected,PyTorch_TabularMLP,Train,478,0.5973854064941406
feature selected,PyTorch_TabularMLP,Train,399,205.7786865234375
feature selected,PyTorch_TabularMLP,Train,155,42.387508392333984
feature selected,PyTorch_TabularMLP,Train,299,158.4611053466797
feature selected,PyTorch_TabularMLP,Train,56,78.89535522460938
feature selected,PyTorch_TabularMLP,Train,11,45.68148422241211
feature selected,PyTorch_TabularMLP,Train,178,37.00245666503906
feature selected,PyTorch_TabularMLP,Train,603,11.513069152832031
feature selected,PyTorch_TabularMLP,Train,663,3.379894256591797
feature selected,PyTorch_TabularMLP,Train,5,173.38470458984375
feature selected,PyTorch_TabularMLP,Train,263,36.15443420410156
feature selected,PyTorch_TabularMLP,Train,300,114.93959045410156
feature selected,PyTorch_TabularMLP,Train,669,3.6524620056152344
feature selected,PyTorch_TabularMLP,Train,315,0.9120407104492188
feature selected,PyTorch_TabularMLP,Train,518,1.144805908203125
feature selected,PyTorch_TabularMLP,Train,216,74.33854675292969
feature selected,PyTorch_TabularMLP,Train,22,172.89793395996094
feature selected,PyTorch_TabularMLP,Train,397,177.52276611328125
feature selected,PyTorch_TabularMLP,Train,609,188.75717163085938
feature selected,PyTorch_TabularMLP,Train,121,14.243999481201172
feature selected,PyTorch_TabularMLP,Train,628,129.1777344
feature selected,PyTorch_TabularMLP,Train,177,16.78366470336914
feature selected,PyTorch_TabularMLP,Train,61,45.95170211791992
feature selected,PyTorch_TabularMLP,Train,501,1.9799995422363281
feature selected,PyTorch_TabularMLP,Train,243,19.03615951538086
feature selected,PyTorch_TabularMLP,Train,260,55.55583953857422
feature selected,PyTorch_TabularMLP,Train,504,0.397766113
feature selected,PyTorch_TabularMLP,Train,649,144.43814086914062
feature selected,PyTorch_TabularMLP,Train,127,10.306831359863281
feature selected,PyTorch_TabularMLP,Train,510,0.8747749328613281
feature selected,PyTorch_TabularMLP,Train,69,98.66464233398438
feature selected,PyTorch_TabularMLP,Train,303,214.55648803710938
feature selected,PyTorch_TabularMLP,Train,285,18.876773834228516
feature selected,PyTorch_TabularMLP,Train,194,123.00267791748047
feature selected,PyTorch_TabularMLP,Train,415,2.5315208435058594
feature selected,PyTorch_TabularMLP,Train,253,26.66478157043457
feature selected,PyTorch_TabularMLP,Train,507,0.625549316
feature selected,PyTorch_TabularMLP,Train,197,20.132431030273438
feature selected,PyTorch_TabularMLP,Train,84,9.169883728027344
