data,algorithm,split,source_row,y_true
feature selected,PyTorch_TabularMLP,Train,240,18
feature selected,PyTorch_TabularMLP,Train,358,13.9039
feature selected,PyTorch_TabularMLP,Train,19,182.1148
feature selected,PyTorch_TabularMLP,Train,645,8.5973
feature selected,PyTorch_TabularMLP,Train,189,16.661
feature selected,PyTorch_TabularMLP,Train,643,8.5973
feature selected,PyTorch_TabularMLP,Train,63,73.8302
feature selected,PyTorch_TabularMLP,Train,205,16.661
feature selected,PyTorch_TabularMLP,Train,325,8.8
feature selected,PyTorch_TabularMLP,Train,329,9.2
feature selected,PyTorch_TabularMLP,Train,368,15.2174
feature selected,PyTorch_TabularMLP,Train,321,9.6
feature selected,PyTorch_TabularMLP,Train,565,19.9022
feature selected,PyTorch_TabularMLP,Train,77,62.9884
feature selected,PyTorch_TabularMLP,Train,674,4.8387
feature selected,PyTorch_TabularMLP,Train,190,31.2926
feature selected,PyTorch_TabularMLP,Train,546,3.124
feature selected,PyTorch_TabularMLP,Train,580,201.6556
feature selected,PyTorch_TabularMLP,Train,328,9
feature selected,PyTorch_TabularMLP,Train,343,6.4011
feature selected,PyTorch_TabularMLP,Train,324,8
feature selected,PyTorch_TabularMLP,Train,35,163.7025
feature selected,PyTorch_TabularMLP,Train,657,12.7399
feature selected,PyTorch_TabularMLP,Train,400,213.0824
feature selected,PyTorch_TabularMLP,Train,298,198
feature selected,PyTorch_TabularMLP,Train,509,0.8453
feature selected,PyTorch_TabularMLP,Train,426,4.4132
feature selected,PyTorch_TabularMLP,Train,119,13.7934
feature selected,PyTorch_TabularMLP,Train,642,7.6923
feature selected,PyTorch_TabularMLP,Train,74,53.0534
feature selected,PyTorch_TabularMLP,Train,602,10.7843
feature selected,PyTorch_TabularMLP,Train,574,177.8478
feature selected,PyTorch_TabularMLP,Train,106,15.3742
feature selected,PyTorch_TabularMLP,Test,458,0.186
feature selected,PyTorch_TabularMLP,Test,641,7.2398
feature selected,PyTorch_TabularMLP,Test,318,9.6
feature selected,PyTorch_TabularMLP,Test,436,0.5022
feature selected,PyTorch_TabularMLP,Test,283,16.2
feature selected,PyTorch_TabularMLP,Test,24,190.4266
feature selected,PyTorch_TabularMLP,Test,473,2.613
feature selected,PyTorch_TabularMLP,Test,29,189
feature selected,PyTorch_TabularMLP,Test,282,16.3
feature selected,PyTorch_TabularMLP,Test,362,6.4279
feature selected,PyTorch_TabularMLP,Test,104,11.6415
feature selected,PyTorch_TabularMLP,Test,617,33.0317
feature selected,PyTorch_TabularMLP,Test,229,0
feature selected,PyTorch_TabularMLP,Test,404,250.7447
feature selected,PyTorch_TabularMLP,Test,209,111.1716
feature selected,PyTorch_TabularMLP,Test,613,190.898
feature selected,PyTorch_TabularMLP,Test,621,4.5249
feature selected,PyTorch_TabularMLP,Test,604,10.9963
feature selected,PyTorch_TabularMLP,Test,659,15.0992
feature selected,PyTorch_TabularMLP,Test,600,9.8831
feature selected,PyTorch_TabularMLP,Test,670,5.4838
feature selected,PyTorch_TabularMLP,Test,526,-0.2037
feature selected,PyTorch_TabularMLP,Test,115,13.052
feature selected,PyTorch_TabularMLP,Test,635,192.7602
feature selected,PyTorch_TabularMLP,Test,434,0.2912
feature selected,PyTorch_TabularMLP,Test,59,68.9452
feature selected,PyTorch_TabularMLP,Test,503,0.2767
feature selected,PyTorch_TabularMLP,Test,631,185.9728
feature selected,PyTorch_TabularMLP,Test,270,15.1055
feature selected,PyTorch_TabularMLP,Test,259,58
feature selected,PyTorch_TabularMLP,Test,625,120.8145
feature selected,PyTorch_TabularMLP,Test,367,16.087
feature selected,PyTorch_TabularMLP,Test,336,0.1123
feature selected,PyTorch_TabularMLP,Test,226,145.1216
feature selected,PyTorch_TabularMLP,Test,477,2.7581
feature selected,PyTorch_TabularMLP,Test,181,18.4769
feature selected,PyTorch_TabularMLP,Test,427,4.5124
feature selected,PyTorch_TabularMLP,Test,294,249
feature selected,PyTorch_TabularMLP,Test,8,206.3056
feature selected,PyTorch_TabularMLP,Test,238,0
feature selected,PyTorch_TabularMLP,Test,533,1.0549
feature selected,PyTorch_TabularMLP,Test,586,206.4247
feature selected,PyTorch_TabularMLP,Test,160,89.7899
feature selected,PyTorch_TabularMLP,Test,505,0.4294
feature selected,PyTorch_TabularMLP,Test,272,16.0074
feature selected,PyTorch_TabularMLP,Test,12,106.0565
feature selected,PyTorch_TabularMLP,Test,598,9.1233
feature selected,PyTorch_TabularMLP,Test,138,4.1633
feature selected,PyTorch_TabularMLP,Test,652,175.5656
feature selected,PyTorch_TabularMLP,Test,485,0.5314
feature selected,PyTorch_TabularMLP,Test,646,9.9547
feature selected,PyTorch_TabularMLP,Test,583,202.3422
feature selected,PyTorch_TabularMLP,Test,200,64.3502
feature selected,PyTorch_TabularMLP,Test,237,0
feature selected,PyTorch_TabularMLP,Test,591,4.8793
feature selected,PyTorch_TabularMLP,Test,265,12
feature selected,PyTorch_TabularMLP,Test,76,59.3029
feature selected,PyTorch_TabularMLP,Test,57,69.7061
feature selected,PyTorch_TabularMLP,Test,307,180
feature selected,PyTorch_TabularMLP,Test,46,99.3482
feature selected,PyTorch_TabularMLP,Test,447,2.16
feature selected,PyTorch_TabularMLP,Test,481,0.2188
feature selected,PyTorch_TabularMLP,Test,597,5.0142
feature selected,PyTorch_TabularMLP,Test,520,0.7869
feature selected,PyTorch_TabularMLP,Test,148,7.5219
feature selected,PyTorch_TabularMLP,Test,412,2.25
feature selected,PyTorch_TabularMLP,Test,246,14
feature selected,PyTorch_TabularMLP,Test,255,18
feature selected,PyTorch_TabularMLP,Test,575,192.2679
feature selected,PyTorch_TabularMLP,Test,114,11.8012
feature selected,PyTorch_TabularMLP,Test,441,0.9063
feature selected,PyTorch_TabularMLP,Test,405,259.154
feature selected,PyTorch_TabularMLP,Test,278,27.2644
feature selected,PyTorch_TabularMLP,Test,430,0.125
feature selected,PyTorch_TabularMLP,Test,490,-0.453
feature selected,PyTorch_TabularMLP,Test,608,189.3702
feature selected,PyTorch_TabularMLP,Test,199,52.5128
feature selected,PyTorch_TabularMLP,Test,353,10.6981
feature selected,PyTorch_TabularMLP,Test,673,5.4839
feature selected,PyTorch_TabularMLP,Test,135,3.1846
feature selected,PyTorch_TabularMLP,Test,130,13.7867
feature selected,PyTorch_TabularMLP,Test,147,7.4193
feature selected,PyTorch_TabularMLP,Test,340,0.8984
feature selected,PyTorch_TabularMLP,Test,493,0.0876
feature selected,PyTorch_TabularMLP,Test,521,0.9836
feature selected,PyTorch_TabularMLP,Test,435,0.4375
feature selected,PyTorch_TabularMLP,Test,38,183.7787
feature selected,PyTorch_TabularMLP,Test,571,121.2021
feature selected,PyTorch_TabularMLP,Test,256,15
feature selected,PyTorch_TabularMLP,Test,496,0.5853
feature selected,PyTorch_TabularMLP,Test,601,10.6555
feature selected,PyTorch_TabularMLP,Test,173,9.3506
feature selected,PyTorch_TabularMLP,Test,212,10.8544
feature selected,PyTorch_TabularMLP,Test,311,150
feature selected,PyTorch_TabularMLP,Test,249,35
feature selected,PyTorch_TabularMLP,Test,131,10.1205
feature selected,PyTorch_TabularMLP,Test,647,11.3122
feature selected,PyTorch_TabularMLP,Test,579,200.6631
feature selected,PyTorch_TabularMLP,Test,239,18
feature selected,PyTorch_TabularMLP,Test,171,6.9537
feature selected,PyTorch_TabularMLP,Test,244,16.5
feature selected,PyTorch_TabularMLP,Test,334,4.9
feature selected,PyTorch_TabularMLP,Test,89,19.6706
feature selected,PyTorch_TabularMLP,Test,137,1.8648
feature selected,PyTorch_TabularMLP,Test,107,12.3805
feature selected,PyTorch_TabularMLP,Test,376,122.7272
feature selected,PyTorch_TabularMLP,Test,91,5.3316
feature selected,PyTorch_TabularMLP,Test,25,187.3878
feature selected,PyTorch_TabularMLP,Test,319,9.6
feature selected,PyTorch_TabularMLP,Test,72,10
feature selected,PyTorch_TabularMLP,Test,164,2.3002
feature selected,PyTorch_TabularMLP,Test,49,102.0029
feature selected,PyTorch_TabularMLP,Test,395,51.7316
feature selected,PyTorch_TabularMLP,Test,650,159.7285
feature selected,PyTorch_TabularMLP,Test,149,7.6785
feature selected,PyTorch_TabularMLP,Test,242,18
feature selected,PyTorch_TabularMLP,Test,429,4.6612
feature selected,PyTorch_TabularMLP,Test,166,2.9654
feature selected,PyTorch_TabularMLP,Test,515,0.1475
feature selected,PyTorch_TabularMLP,Test,271,15.6958
feature selected,PyTorch_TabularMLP,Test,292,249
feature selected,PyTorch_TabularMLP,Test,491,-0.2089
feature selected,PyTorch_TabularMLP,Test,100,6.0072
feature selected,PyTorch_TabularMLP,Test,39,184.0091
feature selected,PyTorch_TabularMLP,Test,145,7.5232
feature selected,PyTorch_TabularMLP,Test,549,3.4711
feature selected,PyTorch_TabularMLP,Test,227,154.6933
feature selected,PyTorch_TabularMLP,Test,615,30.3167
feature selected,PyTorch_TabularMLP,Test,502,0.0911
feature selected,PyTorch_TabularMLP,Test,420,1.1893
feature selected,PyTorch_TabularMLP,Test,476,2.6625
feature selected,PyTorch_TabularMLP,Test,372,140.919
feature selected,PyTorch_TabularMLP,Test,151,8.0482
feature selected,PyTorch_TabularMLP,Test,68,59.7839
feature selected,PyTorch_TabularMLP,Test,556,24.7564
